image_path,image_name,image_dir,app,model,reference_image,subject_name,output_id,gray_mean,gray_std,res_mean,res_std,res_kurtosis,fft_mean,fft_std,lap_mean,lap_std,lap_kurtosis,grad_mean,grad_std,grad_max
/content/drive/MyDrive/Deepfake Dataset/KlingAI/1/20260407_192136739.png,20260407_192136739.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/1,KlingAI,Image 2.1,Zinedine_Zidane_0001.jpg,Zinedine_Zidane,1,0.5130836963653564,0.3368974030017853,1.7359980120090768e-10,0.010532046668231487,26.23274803161621,1.4100483655929565,1.1759029626846313,1.0686562745831907e-11,0.02907317318022251,30.61858367919922,0.11102209985256195,0.20867329835891724,2.6734559535980225
/content/drive/MyDrive/Deepfake Dataset/KlingAI/1/20260407_192150710.png,20260407_192150710.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/1,KlingAI,Image 2.1,Zinedine_Zidane_0001.jpg,Zinedine_Zidane,1,0.5517753958702087,0.34320056438446045,9.345058060716838e-11,0.009359946474432945,38.22671127319336,1.443865180015564,1.1126127243041992,1.1368683772161603e-11,0.02640671283006668,49.63154220581055,0.10458195209503174,0.19849292933940887,2.581362009048462
/content/drive/MyDrive/Deepfake Dataset/KlingAI/1/20260407_192157245.png,20260407_192157245.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/1,KlingAI,Image 2.1,Zinedine_Zidane_0001.jpg,Zinedine_Zidane,1,0.5381878018379211,0.34351587295532227,-7.275957614183426e-12,0.011667043901979923,29.12928009033203,1.560811996459961,1.1573635339736938,-2.5920599000528455e-11,0.03327687084674835,35.01542663574219,0.11777225881814957,0.23850975930690765,2.7097573280334473
/content/drive/MyDrive/Deepfake Dataset/KlingAI/2/20260407_193117955.png,20260407_193117955.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/2,KlingAI,Image 2.1,Zinedine_Zidane_0001.jpg,Zinedine_Zidane,2,0.5260071158409119,0.3747163712978363,8.22808488010196e-11,0.005656901281327009,65.71519470214844,1.015817642211914,1.060951828956604,1.2960299500264227e-11,0.014583603478968143,78.35257720947266,0.06060885265469551,0.14517778158187866,2.0571892261505127
/content/drive/MyDrive/Deepfake Dataset/KlingAI/2/20260407_193123170.png,20260407_193123170.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/2,KlingAI,Image 2.1,Zinedine_Zidane_0001.jpg,Zinedine_Zidane,2,0.47672557830810547,0.34931480884552,-8.333245204994455e-11,0.005225959233939648,64.96034240722656,1.0242499113082886,1.0448247194290161,6.0254023992456496e-12,0.013690144754946232,77.35163116455078,0.06289345026016235,0.13297054171562195,2.050884246826172
/content/drive/MyDrive/Deepfake Dataset/KlingAI/3/20260407_202158539.png,20260407_202158539.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/3,KlingAI,Image 2.1,Zinedine_Zidane_0001.jpg,Zinedine_Zidane,3,0.4980672597885132,0.38719528913497925,-6.110667527536862e-12,0.007120679132640362,42.46227264404297,1.0960527658462524,1.0829578638076782,6.650680006714538e-12,0.01851770654320717,45.94889831542969,0.06329819560050964,0.17245790362358093,2.1588494777679443
/content/drive/MyDrive/Deepfake Dataset/KlingAI/3/20260407_202204168.png,20260407_202204168.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/3,KlingAI,Image 2.1,Zinedine_Zidane_0001.jpg,Zinedine_Zidane,3,0.5249156951904297,0.41273796558380127,-1.2153122952440754e-10,0.010469526052474976,49.86992645263672,1.3897532224655151,1.194724440574646,-1.1596057447604835e-11,0.02875475399196148,60.03058624267578,0.06414353102445602,0.22237156331539154,2.8709216117858887
/content/drive/MyDrive/Deepfake Dataset/KlingAI/4/20260407_202410430.png,20260407_202410430.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/4,KlingAI,Image 2.1,Zinedine_Zidane_0001.jpg,Zinedine_Zidane,4,0.2509593963623047,0.18293757736682892,1.0459189070388675e-11,0.008843584917485714,31.705310821533203,1.3497475385665894,1.0911624431610107,3.183231456205249e-12,0.025398699566721916,34.500274658203125,0.08969759196043015,0.1642003357410431,2.6246395111083984
/content/drive/MyDrive/Deepfake Dataset/KlingAI/4/20260407_202415463.png,20260407_202415463.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/4,KlingAI,Image 2.1,Zinedine_Zidane_0001.jpg,Zinedine_Zidane,4,0.2522716224193573,0.21899095177650452,-8.86757334228605e-12,0.011321871541440487,31.30744743347168,1.3797672986984253,1.1696152687072754,-7.275957614183426e-12,0.031100409105420113,36.60703659057617,0.10821008682250977,0.23031917214393616,2.5461180210113525
/content/drive/MyDrive/Deepfake Dataset/KlingAI/5/20260407_203000593.png,20260407_203000593.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/5,KlingAI,Image 3 Omni,Zinedine_Zidane_0001.jpg,Zinedine_Zidane,5,0.17269009351730347,0.1945239007472992,-2.4101609596982598e-11,0.00922753568738699,86.9603271484375,1.543993592262268,0.990997314453125,6.252776074688882e-12,0.029956061393022537,139.01956176757812,0.0739540308713913,0.17021490633487701,3.22799015045166
/content/drive/MyDrive/Deepfake Dataset/KlingAI/5/20260407_203006975.png,20260407_203006975.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/5,KlingAI,Image 3 Omni,Zinedine_Zidane_0001.jpg,Zinedine_Zidane,5,0.2277190089225769,0.23902633786201477,-1.6914469824769185e-11,0.01051977090537548,30.620447158813477,1.553188681602478,1.004130482673645,-8.199663170671556e-12,0.03375209867954254,31.55866050720215,0.08885294944047928,0.16827425360679626,2.99194073677063
/content/drive/MyDrive/Deepfake Dataset/KlingAI/6/20260407_203310223.png,20260407_203310223.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/6,KlingAI,Image 3 Omni,Zinedine_Zidane_0001.jpg,Zinedine_Zidane,6,0.26990634202957153,0.2218775749206543,-1.9838353182421997e-11,0.010709085501730442,58.3875732421875,1.6961662769317627,1.0251131057739258,-2.8421709430404007e-12,0.03482859954237938,79.36954498291016,0.09084285795688629,0.1890447735786438,3.51405930519104
/content/drive/MyDrive/Deepfake Dataset/KlingAI/6/20260407_203318015.png,20260407_203318015.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/6,KlingAI,Image 3 Omni,Zinedine_Zidane_0001.jpg,Zinedine_Zidane,6,0.2673678696155548,0.23530040681362152,1.5575096767861396e-11,0.012385781854391098,50.54882049560547,1.7405301332473755,1.073167085647583,-8.29913915367797e-12,0.03901571035385132,61.27640151977539,0.09279712289571762,0.19047008454799652,3.164421558380127
/content/drive/MyDrive/Deepfake Dataset/KlingAI/7/20260407_211858503.png,20260407_211858503.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/7,KlingAI,Image 2.1,Morgan_Freeman_0001.jpg,Morgan_Freeman,7,0.49909287691116333,0.33266350626945496,4.240519047016278e-11,0.011620885692536831,51.069766998291016,1.6403782367706299,1.1117603778839111,-1.0913936421275139e-11,0.03467164933681488,62.345664978027344,0.11941065639257431,0.21954859793186188,3.1380982398986816
/content/drive/MyDrive/Deepfake Dataset/KlingAI/7/20260407_211905748.png,20260407_211905748.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/7,KlingAI,Image 2.1,Morgan_Freeman_0001.jpg,Morgan_Freeman,7,0.48849382996559143,0.3454592227935791,3.410605131648481e-12,0.012919196859002113,32.386436462402344,1.6654183864593506,1.171456217765808,1.5916157281026244e-11,0.03764773905277252,35.847007751464844,0.1161060482263565,0.24233195185661316,3.2350525856018066
/content/drive/MyDrive/Deepfake Dataset/KlingAI/8/20260407_212142563.png,20260407_212142563.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/8,KlingAI,Image 2.1,Morgan_Freeman_0001.jpg,Morgan_Freeman,8,0.6628013849258423,0.24438028037548065,-1.5916157281026244e-11,0.009320047684013844,107.37923431396484,1.4850130081176758,1.0560839176177979,-7.958078640513122e-12,0.02868879958987236,156.2615966796875,0.0990561991930008,0.1670062392950058,2.598306655883789
/content/drive/MyDrive/Deepfake Dataset/KlingAI/9/20260407_212244750.png,20260407_212244750.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/9,KlingAI,Image 2.1,Morgan_Freeman_0001.jpg,Morgan_Freeman,9,0.5370548367500305,0.3774445950984955,4.7066350816749036e-11,0.00926260370761156,61.18125915527344,1.340097188949585,1.1754083633422852,8.640199666842818e-12,0.025571124628186226,80.62610626220703,0.09097065031528473,0.2045402079820633,2.9678266048431396
/content/drive/MyDrive/Deepfake Dataset/KlingAI/10/20260407_213006002.png,20260407_213006002.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/10,KlingAI,Image 2.1,Morgan_Freeman_0001.jpg,Morgan_Freeman,10,0.4009641706943512,0.3627544343471527,5.684341886080802e-14,0.01212987583130598,57.33600616455078,1.453466534614563,1.1561511754989624,-1.2278178473934531e-11,0.03477806970477104,65.94099426269531,0.09197549521923065,0.2257412225008011,3.0517804622650146
/content/drive/MyDrive/Deepfake Dataset/KlingAI/11/20260407_213027403.png,20260407_213027403.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/11,KlingAI,Image 2.1,Morgan_Freeman_0001.jpg,Morgan_Freeman,11,0.4521194100379944,0.35876792669296265,-6.718892109347507e-11,0.014004656113684177,38.33559036254883,1.6167100667953491,1.1739181280136108,-1.5916157281026244e-12,0.040070127695798874,40.919795989990234,0.10756032168865204,0.25470292568206787,2.918414354324341
/content/drive/MyDrive/Deepfake Dataset/KlingAI/12/20260407_213144627.png,20260407_213144627.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/12,KlingAI,Image 2.1,Morgan_Freeman_0001.jpg,Morgan_Freeman,12,0.24740441143512726,0.20662224292755127,1.6996182239381596e-11,0.011959866620600224,46.511436462402344,1.7438632249832153,1.0212651491165161,4.547473508864641e-13,0.03899317979812622,45.05415344238281,0.10478667914867401,0.1927284449338913,3.12677264213562
/content/drive/MyDrive/Deepfake Dataset/KlingAI/13/20260407_213242411.png,20260407_213242411.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/13,KlingAI,Image 2.1,Morgan_Freeman_0001.jpg,Morgan_Freeman,13,0.3242407441139221,0.2457207590341568,-3.524291969370097e-11,0.011553160846233368,57.744205474853516,1.6550612449645996,1.0175189971923828,-1.8189894035458565e-12,0.03615601360797882,58.374908447265625,0.10333459824323654,0.19708970189094543,2.771265983581543
/content/drive/MyDrive/Deepfake Dataset/KlingAI/14/20260407_214152672.png,20260407_214152672.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/14,KlingAI,Image 3 Omni,Morgan_Freeman_0001.jpg,Morgan_Freeman,14,0.548862874507904,0.2985057830810547,-6.093614501878619e-11,0.018734890967607498,22.11628532409668,2.298696756362915,0.9136083126068115,-8.412825991399586e-12,0.07011629641056061,25.26896858215332,0.14713793992996216,0.2479930818080902,3.209005832672119
/content/drive/MyDrive/Deepfake Dataset/KlingAI/14/20260407_214200279.png,20260407_214200279.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/14,KlingAI,Image 3 Omni,Morgan_Freeman_0001.jpg,Morgan_Freeman,14,0.5783922672271729,0.30691415071487427,-5.775291356258094e-11,0.01731502264738083,27.278791427612305,2.200162410736084,0.9536316394805908,1.0913936421275139e-11,0.062198493629693985,31.093948364257812,0.13318157196044922,0.2476145476102829,3.5168228149414062
/content/drive/MyDrive/Deepfake Dataset/KlingAI/15/20260407_214640571.png,20260407_214640571.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/15,KlingAI,Image 3 Omni,Morgan_Freeman_0001.jpg,Morgan_Freeman,15,0.6357632279396057,0.21581120789051056,-2.2566837287740782e-11,0.01619904860854149,26.479341506958008,2.1455912590026855,0.9188737869262695,-7.275957614183426e-12,0.05905846133828163,28.392242431640625,0.12513083219528198,0.21801118552684784,3.1695644855499268
/content/drive/MyDrive/Deepfake Dataset/KlingAI/15/20260407_214647351.png,20260407_214647351.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/15,KlingAI,Image 3 Omni,Morgan_Freeman_0001.jpg,Morgan_Freeman,15,0.5471803545951843,0.30704256892204285,-2.6147972675971687e-11,0.017734158784151077,26.69263458251953,2.2519290447235107,0.9118942618370056,9.094947017729282e-13,0.0668843612074852,31.495092391967773,0.12596550583839417,0.23881293833255768,3.0853710174560547
/content/drive/MyDrive/Deepfake Dataset/KlingAI/16/20260407_222508413.png,20260407_222508413.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/16,KlingAI,Image 2.1,Wei_Wu_0001.jpg,Wei_Wu,16,0.5003713369369507,0.36243534088134766,-7.224798537208699e-11,0.01028316468000412,43.2624626159668,1.6213120222091675,1.078572392463684,-5.229594535194337e-12,0.0316477045416832,54.989776611328125,0.1064978837966919,0.19883881509304047,2.835312604904175
/content/drive/MyDrive/Deepfake Dataset/KlingAI/16/20260407_222509424.png,20260407_222509424.png,/content/drive/MyDrive/Deepfake Dataset/KlingAI/16,KlingAI,Image 2.1,Wei_Wu_0001.jpg,Wei_Wu,16,0.45264607667922974,0.32796797156333923,2.3362645151792094e-11,0.01016304362565279,45.23630905151367,1.5533419847488403,1.1122647523880005,5.7980287238024175e-12,0.030019031837582588,56.44211959838867,0.11366062611341476,0.19986805319786072,3.179896831512451
